name,Return,α,β,σu,σr
كدما,77.03137651821862,2.9054059404482784,0.5935866155421079,21.957665091401587,22.66895574142931
كرازي,5.3821285869960045,0.3626229769933161,0.538434744338611,14.439158990448215,15.225268333127582
كرماشا,6.604166666666667,-1.3290735698810239,0.9118158435649195,11.693544668942836,14.701401710129696
كرمان,98.81264916467781,3.7090135612302952,0.8952399262114895,25.152594314909127,26.738030260114847
كروي,23.152173913043477,-1.2130052910982911,1.1112162869401048,14.60543963204914,17.608233886664802
كساوه,31.169421487603305,0.8549239813450039,0.713195095843947,14.36757326179269,15.693886360339615
كساپا,21.52723311546841,1.2394241837744195,0.6010732216873331,14.718938920580188,15.717230084002148
كسرا,19.473840078973346,2.833900862309237,0.4851444696725877,17.23316536089879,17.807427392056915
كسرام,45.34953042057983,1.6447988184965145,0.4152617969313347,19.562797004515225,19.904609702719316
كسعدي,49.518945634266885,0.11092118507236345,0.7816224411242989,15.251883707431986,16.744315261025175
كشرق,34.84841992501339,2.2624645965216,0.5638362173507799,19.68874635052292,20.553963465356077
كصدف,9.822250639386189,7.86980664707244,0.0846767470704646,27.60385806255498,27.62626880160862
كطبس,11.20426329351136,-0.6755337511316296,0.8464541954358189,13.829236545030799,15.766752803632627
كفرآور,19.491053677932406,7.83568410699254,0.2552230586393931,23.232494340190033,23.522902684454767
كفرا,27.501291989664082,1.053456439380342,0.7988762330019001,17.38263481788114,18.762509837190954
كفپارس,114.45517241379311,2.432801771406268,0.5995695400848496,20.936888865570427,21.714104079812667
كقزوي,2.947707464948844,2.8154559412891467,0.6745837869047706,21.65948431033322,22.8515365889215
كلوند,15.544362908605738,-0.0675467601292167,0.621440246840544,14.985922300821178,15.972780856859888
كماسه,22.757455268389663,1.9002071938428755,0.7235136164264733,18.509492920943874,19.67823026944858
كمرجان,9.415826720995067,1.1545746276043358,0.44065104708766484,18.071997101325127,18.511471220470355
كمند,-0.007724301841948901,-1.619444115554624,0.02170645771304845,0.5645860222298197,0.637529956642993
كمنگنز,15.324341378766366,1.1367389987523664,0.5285245695582838,15.522181856416383,16.216045148084305
كنور,2.6920739427703215,-1.2048723870911096,1.1170188707170834,9.654630820485306,15.462642631360994
كهمدا,20.04642014162077,-0.4243240893672098,0.771883522433723,15.635928058287597,17.090129403699954
كوثر,5.7601607860652075,2.7003801127664127,0.39896588208372036,13.683174205441505,14.440682208536003
كي بي سي,1.448090692124105,-0.31528370690324287,0.36028532807944613,17.121802466387322,17.55289395976871
كيان,1.4260017131436185,0.3126103041935915,0.039800813246384494,0.933655513613376,1.0622156375886913
كيسون,19.076996197718632,0.21963640207737248,1.0155936432620707,16.25650055796841,19.827048342195184
كيميا,6.369339741968125,0.9407473081419336,0.5927182088707691,19.20554880534076,20.438291461996137
كپارس,76.43232157506152,0.46876418910541895,0.773582750967459,14.883560300312006,16.45774630658187
كپرور,7.270934055308451,1.1558223819873241,0.5597603056872261,19.201489694651002,20.253934351678215
كپشير,15.685032139577594,1.643445500456504,0.5616113499194216,16.999149383025372,17.717708915120124
كچاد,1.9801324503311257,-1.4770310461088845,1.105292272946345,10.290834718265957,14.256243125199358
كگاز,28.328703703703702,1.7471376967272743,0.34827758465398184,15.37859830474713,15.69413403945527
كگل,0.9615524781341108,-0.6495139243894801,0.8279990890897145,12.182100396198976,14.255255235919995
لابسا,39.14341590612777,0.6662723010460407,0.6980878861526956,16.540089248799482,17.6587611511199
لازما,58.93726235741445,2.49175504377563,0.8434522906157915,24.930936597270392,26.562973252983536
لبوتان,29.573343261355173,1.4017556978913734,0.6771749471064591,16.200747656558985,17.280377973274334
لخانه,17.349375,3.3841732771860067,0.21356886196780886,28.420124857121106,28.521400570833435
لخزر,136.4573055028463,2.2575291444123873,0.7784585621163097,15.783862113774237,17.2618345778127
لسرما,12.061111111111112,1.092422736714859,0.444131883932055,14.296443497068713,14.828791359042292
لكما,7.950155763239875,6.601790543692497,0.2784309070749407,29.751432641383268,29.901088955624722
لپارس,457.3955223880597,1.9226774277983258,1.1674840334538599,19.74499784789302,22.901961578509926
لپيام,47.35098335854766,2.1400556683520073,0.8779850169765211,27.509591286365453,29.090621218574167
ما,1.7383748238609675,-2.2361273932039007,1.0382431370194856,13.290131296772323,17.847268619768318
مارون,7.89540753508988,-0.10935981978346071,0.7760059291889418,9.562523196857462,12.226488848377453
مبين,8.284977655551735,0.36296755955159,0.7387085362954675,7.1611079698151086,10.979514726941694
مداران,28.906152241918665,-0.8569770176271487,1.0739319694623144,16.55573650635679,19.156461846998788
مرقام,2.883783783783784,-0.9870443562906049,0.9624792410648131,15.286405300028676,17.60334579670379
مفاخر,6.6973241702003214,0.46281619801079976,0.5698726453366834,15.038047257003777,16.2444142578314
ملت,11.057291666666666,0.5927901514084002,0.72442997342364,12.691761395031083,14.642518080487875
